com.samsung.shealth.step_daily_trend,6156001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
a2f4aeff-a658-4a3d-814b-73b20a8a391f.binning_data.json,2021-03-03 08:19:37.684,2021-03-03 08:19:37.684,com.sec.android.app.shealth,0,15212,1.2864783,11435.531,538.7129,OD8XXfRrR9,com.sec.android.app.shealth,a2f4aeff-a658-4a3d-814b-73b20a8a391f,1605225600000,
f07e6744-2da2-4a5a-a0d5-e802e92a671e.binning_data.json,2021-03-03 08:19:37.685,2021-03-03 08:19:37.685,com.sec.android.app.shealth,0,281,1.0376923,208.3352,10.05983,OD8XXfRrR9,com.sec.android.app.shealth,f07e6744-2da2-4a5a-a0d5-e802e92a671e,1605916800000,
844d5b54-4087-4d00-bf47-d4eb8038064d.binning_data.json,2021-03-03 08:19:37.684,2021-03-03 08:19:37.684,com.sec.android.app.shealth,0,7865,1.3691425,6032.324,280.59595,OD8XXfRrR9,com.sec.android.app.shealth,844d5b54-4087-4d00-bf47-d4eb8038064d,1605484800000,
6a2b7ddf-22ea-4a1e-b6dc-d4b3316377ae.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,92,1.0023625,67.78418,3.2973022,OD8XXfRrR9,com.sec.android.app.shealth,6a2b7ddf-22ea-4a1e-b6dc-d4b3316377ae,1606176000000,
b89a769d-edca-46c6-ba63-146866fc5f1d.binning_data.json,2021-03-03 08:19:37.685,2021-03-03 08:19:37.685,com.sec.android.app.shealth,0,292,1.1399243,218.0321,10.400642,OD8XXfRrR9,com.sec.android.app.shealth,b89a769d-edca-46c6-ba63-146866fc5f1d,1605830400000,
fc4b4c26-df1b-4807-8c02-300eacf4e334.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,4126,1.3865697,3152.8662,144.74677,OD8XXfRrR9,com.sec.android.app.shealth,fc4b4c26-df1b-4807-8c02-300eacf4e334,1606089600000,
047177d5-7de4-47f6-9091-89a16bb1527c.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,606,1.156109,458.0171,21.478638,OD8XXfRrR9,com.sec.android.app.shealth,047177d5-7de4-47f6-9091-89a16bb1527c,1606435200000,
b9fed9c0-8a26-4e79-821d-94f560efce0f.binning_data.json,2021-03-03 08:19:37.685,2021-03-03 08:19:37.685,com.sec.android.app.shealth,0,1890,1.4243164,1475.4673,69.00115,OD8XXfRrR9,com.sec.android.app.shealth,b9fed9c0-8a26-4e79-821d-94f560efce0f,1605744000000,
4eaeda94-31ca-470f-b026-7dcdf5233629.binning_data.json,2021-03-03 08:19:37.692,2021-03-03 08:19:37.692,com.sec.android.app.shealth,0,4724,1.3259473,3637.597,176.36815,OD8XXfRrR9,com.sec.android.app.shealth,4eaeda94-31ca-470f-b026-7dcdf5233629,1606694400000,
f3519103-900d-4287-b1dc-3e4971e896f9.binning_data.json,2021-03-03 08:19:37.691,2021-03-03 08:19:37.691,com.sec.android.app.shealth,0,56,1.2255219,42.23419,2.0956545,OD8XXfRrR9,com.sec.android.app.shealth,f3519103-900d-4287-b1dc-3e4971e896f9,1606608000000,
7869468f-4f24-4498-b8d4-e1d145953da3.binning_data.json,2021-03-03 08:19:37.692,2021-03-03 08:19:37.692,com.sec.android.app.shealth,0,75,1.267652,61.210938,2.968567,OD8XXfRrR9,com.sec.android.app.shealth,7869468f-4f24-4498-b8d4-e1d145953da3,1606953600000,
0418b704-8c27-496f-9dc4-f9afaacaafde.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,5708,1.3746665,4362.3784,201.24387,OD8XXfRrR9,com.sec.android.app.shealth,0418b704-8c27-496f-9dc4-f9afaacaafde,1606348800000,
baf82941-f1f0-423b-9089-441e4cf679b5.binning_data.json,2021-03-03 08:19:37.685,2021-03-03 08:19:37.685,com.sec.android.app.shealth,0,10229,1.2533163,7666.518,363.6164,OD8XXfRrR9,com.sec.android.app.shealth,baf82941-f1f0-423b-9089-441e4cf679b5,1606003200000,
e0d3c44a-c9f0-4e6f-a106-922f27fbd9b1.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,77,1.2175087,57.950195,2.724121,OD8XXfRrR9,com.sec.android.app.shealth,e0d3c44a-c9f0-4e6f-a106-922f27fbd9b1,1606262400000,
a93c3351-14c9-4d63-b7ea-70d178853074.binning_data.json,2021-03-03 08:19:37.694,2021-03-03 08:19:37.694,com.sec.android.app.shealth,0,5721,1.1963823,4307.0137,215.71434,OD8XXfRrR9,com.sec.android.app.shealth,a93c3351-14c9-4d63-b7ea-70d178853074,1607126400000,
5c742ada-11b0-4dc3-85d4-77bb4f84f81e.binning_data.json,2021-03-03 08:19:37.699,2021-03-03 08:19:37.699,com.sec.android.app.shealth,0,93,1.0114555,69.47598,3.5274825,OD8XXfRrR9,com.sec.android.app.shealth,5c742ada-11b0-4dc3-85d4-77bb4f84f81e,1607472000000,
822fc2e8-0d80-40ed-85ee-e76b9abd9d5a.binning_data.json,2021-03-03 08:19:37.692,2021-03-03 08:19:37.692,com.sec.android.app.shealth,0,9711,2.141551,9322.443,603.7594,OD8XXfRrR9,com.sec.android.app.shealth,822fc2e8-0d80-40ed-85ee-e76b9abd9d5a,1606867200000,
bbb1861e-eac2-4455-93db-6edda2de6f0c.binning_data.json,2021-03-03 08:19:37.694,2021-03-03 08:19:37.694,com.sec.android.app.shealth,0,22,1.06516,16.56543,0.8286438,OD8XXfRrR9,com.sec.android.app.shealth,bbb1861e-eac2-4455-93db-6edda2de6f0c,1607212800000,
d6d53e50-4c79-4eff-b1d5-93df0268daae.binning_data.json,2021-03-03 08:19:37.690,2021-03-03 08:19:37.690,com.sec.android.app.shealth,0,5832,1.283988,4420.634,206.34785,OD8XXfRrR9,com.sec.android.app.shealth,d6d53e50-4c79-4eff-b1d5-93df0268daae,1606521600000,
6a2aeaeb-a7c9-4903-8b6a-f263eb5f7f8b.binning_data.json,2021-03-03 08:19:37.692,2021-03-03 08:19:37.692,com.sec.android.app.shealth,0,1502,1.2033837,1136.2444,56.699005,OD8XXfRrR9,com.sec.android.app.shealth,6a2aeaeb-a7c9-4903-8b6a-f263eb5f7f8b,1606780800000,
39994ab3-214c-40e6-89f0-8936a38738b9.binning_data.json,2021-03-03 08:19:37.700,2021-03-03 08:19:37.700,com.sec.android.app.shealth,0,3628,1.146763,2714.5613,137.74678,OD8XXfRrR9,com.sec.android.app.shealth,39994ab3-214c-40e6-89f0-8936a38738b9,1607644800000,
fd269574-5065-4e4f-899e-b76dd5e08868.binning_data.json,2021-03-03 08:19:37.700,2021-03-03 08:19:37.700,com.sec.android.app.shealth,0,100,1.3005377,76.46875,3.7358398,OD8XXfRrR9,com.sec.android.app.shealth,fd269574-5065-4e4f-899e-b76dd5e08868,1607990400000,
d3f06023-6472-4483-a436-f0401bf5fde1.binning_data.json,2021-03-03 08:19:37.700,2021-03-03 08:19:37.700,com.sec.android.app.shealth,0,19,1.2391465,14.240967,0.7157593,OD8XXfRrR9,com.sec.android.app.shealth,d3f06023-6472-4483-a436-f0401bf5fde1,1607731200000,
39b8415d-fbd6-4eb1-bc06-e506b51d1d83.binning_data.json,2021-03-03 08:19:37.699,2021-03-03 08:19:37.699,com.sec.android.app.shealth,0,70,1.2074267,53.128235,2.6346512,OD8XXfRrR9,com.sec.android.app.shealth,39b8415d-fbd6-4eb1-bc06-e506b51d1d83,1607385600000,
ee1e9cef-595d-4970-adc2-7c105a3bb8c5.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,3299,1.2306664,2512.3633,124.08301,OD8XXfRrR9,com.sec.android.app.shealth,ee1e9cef-595d-4970-adc2-7c105a3bb8c5,1608163200000,
4cd6d5ae-823c-4723-869d-ea99bd0f1959.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,30,1.1267658,23.65398,1.1384361,OD8XXfRrR9,com.sec.android.app.shealth,4cd6d5ae-823c-4723-869d-ea99bd0f1959,1608508800000,
2627d114-cd19-4c3b-8808-67059070773b.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,11957,2.6888807,12777.236,920.1288,OD8XXfRrR9,com.sec.android.app.shealth,2627d114-cd19-4c3b-8808-67059070773b,1608249600000,
35e34711-162d-43a6-8905-4bd89a54c501.binning_data.json,2021-03-03 08:19:37.694,2021-03-03 08:19:37.694,com.sec.android.app.shealth,0,47,0.91457087,35.104683,1.7762451,OD8XXfRrR9,com.sec.android.app.shealth,35e34711-162d-43a6-8905-4bd89a54c501,1607040000000,
bcfa2e8b-e7bb-45a9-9ea8-999e86cfe88c.binning_data.json,2021-03-03 08:19:37.700,2021-03-03 08:19:37.700,com.sec.android.app.shealth,0,6950,2.6308982,7332.7363,513.78186,OD8XXfRrR9,com.sec.android.app.shealth,bcfa2e8b-e7bb-45a9-9ea8-999e86cfe88c,1607904000000,
f517ba2e-3cda-40c2-ae98-8c181d365caa.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,36,1.1702379,27.509708,1.3425721,OD8XXfRrR9,com.sec.android.app.shealth,f517ba2e-3cda-40c2-ae98-8c181d365caa,1608681600000,
9284eadd-ef3e-4d7b-b6af-4605b36573fd.binning_data.json,2021-03-03 08:19:37.703,2021-03-03 08:19:37.703,com.sec.android.app.shealth,0,2246,1.3626579,1792.2853,88.93448,OD8XXfRrR9,com.sec.android.app.shealth,9284eadd-ef3e-4d7b-b6af-4605b36573fd,1609027200000,
39951448-53db-4c04-bfda-d7a358d801cf.binning_data.json,2021-03-03 08:19:37.695,2021-03-03 08:19:37.695,com.sec.android.app.shealth,0,6832,2.5747325,7198.474,508.5926,OD8XXfRrR9,com.sec.android.app.shealth,39951448-53db-4c04-bfda-d7a358d801cf,1607299200000,
77924afa-8cda-4601-a680-e54d54d47624.binning_data.json,2021-03-03 08:19:37.699,2021-03-03 08:19:37.699,com.sec.android.app.shealth,0,1621,1.5112126,1287.4564,60.38054,OD8XXfRrR9,com.sec.android.app.shealth,77924afa-8cda-4601-a680-e54d54d47624,1607558400000,
e3a3f3f1-c363-4da5-87e3-f320e02d088e.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,4520,1.1509151,3385.85,169.55022,OD8XXfRrR9,com.sec.android.app.shealth,e3a3f3f1-c363-4da5-87e3-f320e02d088e,1609200000000,
2d281305-e708-48a8-96e6-9f5ecf46936b.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,12276,1.2881463,9454.241,464.41916,OD8XXfRrR9,com.sec.android.app.shealth,2d281305-e708-48a8-96e6-9f5ecf46936b,1608768000000,
79450b72-0c7e-42fb-8c4f-3167806eef6c.binning_data.json,2021-03-03 08:19:37.700,2021-03-03 08:19:37.700,com.sec.android.app.shealth,0,28682,1.296993,21989.543,1086.1436,OD8XXfRrR9,com.sec.android.app.shealth,79450b72-0c7e-42fb-8c4f-3167806eef6c,1607817600000,
5840c7b7-9162-435b-9d1d-e17c57aa048b.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,14686,1.3285726,11210.578,547.3184,OD8XXfRrR9,com.sec.android.app.shealth,5840c7b7-9162-435b-9d1d-e17c57aa048b,1608422400000,
c4133828-1f07-4e5c-a932-64f29835e05c.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,10796,1.2787094,8262.529,404.76666,OD8XXfRrR9,com.sec.android.app.shealth,c4133828-1f07-4e5c-a932-64f29835e05c,1609545600000,
73e917c1-9473-4d1c-bc52-218cbca81128.binning_data.json,2021-03-03 08:19:37.706,2021-03-03 08:19:37.706,com.sec.android.app.shealth,0,6638,2.429581,6792.6934,473.54242,OD8XXfRrR9,com.sec.android.app.shealth,73e917c1-9473-4d1c-bc52-218cbca81128,1609718400000,
54306670-f334-4e33-906f-705488781934.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,9208,1.3815436,7105.8477,346.65253,OD8XXfRrR9,com.sec.android.app.shealth,54306670-f334-4e33-906f-705488781934,1608336000000,
98db1e5c-d569-47b3-8ea8-886fa4888a67.binning_data.json,2021-03-03 08:19:37.703,2021-03-03 08:19:37.703,com.sec.android.app.shealth,0,19041,1.1637247,14177.154,713.74506,OD8XXfRrR9,com.sec.android.app.shealth,98db1e5c-d569-47b3-8ea8-886fa4888a67,1608940800000,
b53da5bb-6606-4007-a8e4-ec9ecacf6ada.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,105,1.2093576,79.82031,3.932373,OD8XXfRrR9,com.sec.android.app.shealth,b53da5bb-6606-4007-a8e4-ec9ecacf6ada,1608076800000,
3996a937-26a8-4b02-bb82-6bf2c2c4ad7f.binning_data.json,2021-03-03 08:19:37.707,2021-03-03 08:19:37.707,com.sec.android.app.shealth,0,2060,1.1581438,1545.4175,75.60208,OD8XXfRrR9,com.sec.android.app.shealth,3996a937-26a8-4b02-bb82-6bf2c2c4ad7f,1610064000000,
b04dbcd1-cb45-4350-8b65-fe970fe6b9c0.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,8667,2.5456154,8977.354,629.32275,OD8XXfRrR9,com.sec.android.app.shealth,b04dbcd1-cb45-4350-8b65-fe970fe6b9c0,1609286400000,
71973661-1fa9-4119-9fbd-526fc00cbebe.binning_data.json,2021-03-03 08:19:37.708,2021-03-03 08:19:37.708,com.sec.android.app.shealth,0,97,1.4198922,76.85341,3.8663316,OD8XXfRrR9,com.sec.android.app.shealth,71973661-1fa9-4119-9fbd-526fc00cbebe,1610236800000,
0387c7e6-45f1-48bd-a24a-065125f6dcd7.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,12431,1.3033894,9471.864,459.05237,OD8XXfRrR9,com.sec.android.app.shealth,0387c7e6-45f1-48bd-a24a-065125f6dcd7,1608854400000,
8029080f-0c36-47ba-b1cb-72ec0b8f77c0.binning_data.json,2021-03-03 08:19:37.701,2021-03-03 08:19:37.701,com.sec.android.app.shealth,0,1665,1.1286632,1253.1141,63.36503,OD8XXfRrR9,com.sec.android.app.shealth,8029080f-0c36-47ba-b1cb-72ec0b8f77c0,1608595200000,
d462460d-cbe8-49d6-af7c-5532281490a8.binning_data.json,2021-03-03 08:19:37.709,2021-03-03 08:19:37.709,com.sec.android.app.shealth,0,46,1.0801508,34.828613,1.6852417,OD8XXfRrR9,com.sec.android.app.shealth,d462460d-cbe8-49d6-af7c-5532281490a8,1610582400000,
9797af45-e124-49aa-b60b-8abb83e98d0a.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,5799,1.1647174,4354.657,213.48387,OD8XXfRrR9,com.sec.android.app.shealth,9797af45-e124-49aa-b60b-8abb83e98d0a,1610755200000,
3947020c-2cdd-4511-b6bc-218f12c34b6f.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,6541,2.7249281,7048.0815,514.34344,OD8XXfRrR9,com.sec.android.app.shealth,3947020c-2cdd-4511-b6bc-218f12c34b6f,1609459200000,
80a89869-81cf-49c8-8304-d14008b2fcc8.binning_data.json,2021-03-03 08:19:37.706,2021-03-03 08:19:37.706,com.sec.android.app.shealth,0,6708,2.4244068,6865.4424,468.75488,OD8XXfRrR9,com.sec.android.app.shealth,80a89869-81cf-49c8-8304-d14008b2fcc8,1609804800000,
20b45578-4cbe-4010-9564-2b20fe429820.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,6431,2.6127908,6866.922,490.23465,OD8XXfRrR9,com.sec.android.app.shealth,20b45578-4cbe-4010-9564-2b20fe429820,1609372800000,
121786f8-1f2a-4f1c-9acf-63ca173f81f3.binning_data.json,2021-03-03 08:19:37.705,2021-03-03 08:19:37.705,com.sec.android.app.shealth,0,6920,2.4347875,7120.0435,491.71716,OD8XXfRrR9,com.sec.android.app.shealth,121786f8-1f2a-4f1c-9acf-63ca173f81f3,1609113600000,
2372c3b3-154b-45c9-b524-679a8c1dd669.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,6271,2.421755,6417.0435,439.7226,OD8XXfRrR9,com.sec.android.app.shealth,2372c3b3-154b-45c9-b524-679a8c1dd669,1611273600000,
9ae53910-6648-4758-9f69-e31eb3b80933.binning_data.json,2021-03-03 08:19:37.706,2021-03-03 08:19:37.706,com.sec.android.app.shealth,0,6116,2.3671308,6217.0723,418.98178,OD8XXfRrR9,com.sec.android.app.shealth,9ae53910-6648-4758-9f69-e31eb3b80933,1609891200000,
6ce76143-a660-4863-be37-2707def3769d.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,2530,1.0329671,1851.5508,96.17157,OD8XXfRrR9,com.sec.android.app.shealth,6ce76143-a660-4863-be37-2707def3769d,1611100800000,
3c904e31-3082-4db2-aebe-93f38f1e9a6e.binning_data.json,2021-03-03 08:19:37.708,2021-03-03 08:19:37.708,com.sec.android.app.shealth,0,4163,1.0881238,3097.308,154.29991,OD8XXfRrR9,com.sec.android.app.shealth,3c904e31-3082-4db2-aebe-93f38f1e9a6e,1610323200000,
73ad28f4-0290-4d07-b44c-5b78c1a45803.binning_data.json,2021-03-03 08:19:37.707,2021-03-03 08:19:37.707,com.sec.android.app.shealth,0,6604,2.4861965,6836.686,472.26047,OD8XXfRrR9,com.sec.android.app.shealth,73ad28f4-0290-4d07-b44c-5b78c1a45803,1609977600000,
0cef9096-31fa-4013-9cf1-2d7ac8fba2c0.binning_data.json,2021-03-03 08:19:37.708,2021-03-03 08:19:37.708,com.sec.android.app.shealth,0,50,0.97377354,37.566162,1.8323517,OD8XXfRrR9,com.sec.android.app.shealth,0cef9096-31fa-4013-9cf1-2d7ac8fba2c0,1610409600000,
6804d284-1f65-46e9-bc8a-2f13d0a09bc2.binning_data.json,2021-03-03 08:19:37.706,2021-03-03 08:19:37.706,com.sec.android.app.shealth,0,467,1.598794,438.0964,24.343582,OD8XXfRrR9,com.sec.android.app.shealth,6804d284-1f65-46e9-bc8a-2f13d0a09bc2,1609632000000,
cc49be73-297e-4d02-8caf-cf4bfa0752f4.binning_data.json,2021-03-03 08:19:37.714,2021-03-03 08:19:37.714,com.sec.android.app.shealth,0,8248,2.081119,7916.8164,504.701,OD8XXfRrR9,com.sec.android.app.shealth,cc49be73-297e-4d02-8caf-cf4bfa0752f4,1611619200000,
7aa59d79-b429-4c75-8e2b-ddd3c9decd68.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,5342,2.4964623,5560.957,387.06198,OD8XXfRrR9,com.sec.android.app.shealth,7aa59d79-b429-4c75-8e2b-ddd3c9decd68,1610841600000,
4ce0a28a-585a-484e-8d1a-f6724cb9d20b.binning_data.json,2021-03-03 08:19:37.709,2021-03-03 08:19:37.709,com.sec.android.app.shealth,0,5882,2.410597,6016.2686,405.88364,OD8XXfRrR9,com.sec.android.app.shealth,4ce0a28a-585a-484e-8d1a-f6724cb9d20b,1610496000000,
fe9d53f3-dac9-4fe8-90b9-bf8dbadc9fc6.binning_data.json,2021-03-03 08:19:37.715,2021-03-03 08:19:37.715,com.sec.android.app.shealth,0,49,0.8142104,36.240967,1.8123856,OD8XXfRrR9,com.sec.android.app.shealth,fe9d53f3-dac9-4fe8-90b9-bf8dbadc9fc6,1611792000000,
07f6d159-c05d-4376-affb-29cee1d1a611.binning_data.json,2021-03-03 08:19:37.707,2021-03-03 08:19:37.707,com.sec.android.app.shealth,0,12046,2.6236572,12655.877,882.5807,OD8XXfRrR9,com.sec.android.app.shealth,07f6d159-c05d-4376-affb-29cee1d1a611,1610150400000,
dd6badc0-b508-463d-b487-f899b60cdd42.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,37,1.1424814,29.088379,1.5690918,OD8XXfRrR9,com.sec.android.app.shealth,dd6badc0-b508-463d-b487-f899b60cdd42,1610928000000,
a9a0d12d-9505-4e02-a9fb-0abc68f2731d.binning_data.json,2021-03-03 08:19:37.715,2021-03-03 08:19:37.715,com.sec.android.app.shealth,0,68,1.1783087,52.88672,2.4498596,OD8XXfRrR9,com.sec.android.app.shealth,a9a0d12d-9505-4e02-a9fb-0abc68f2731d,1612137600000,
02753ead-a0e6-4d0e-a9af-038f8ae51f32.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,5023,1.1161748,3730.4185,188.55042,OD8XXfRrR9,com.sec.android.app.shealth,02753ead-a0e6-4d0e-a9af-038f8ae51f32,1611360000000,
28e807c1-4e9e-44bd-85fb-b821da9cacd0.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,5786,2.411464,5892.3193,399.76068,OD8XXfRrR9,com.sec.android.app.shealth,28e807c1-4e9e-44bd-85fb-b821da9cacd0,1611014400000,
aeed8434-e49a-4e62-987b-27c22353f3aa.binning_data.json,2021-03-03 08:19:37.714,2021-03-03 08:19:37.714,com.sec.android.app.shealth,0,10079,1.3756107,7971.793,388.1352,OD8XXfRrR9,com.sec.android.app.shealth,aeed8434-e49a-4e62-987b-27c22353f3aa,1611446400000,
d3777929-9eac-4e3d-90c2-f174cfd63f7f.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,3826,1.111352,2848.1382,142.12466,OD8XXfRrR9,com.sec.android.app.shealth,d3777929-9eac-4e3d-90c2-f174cfd63f7f,1610668800000,
1ff99b89-f5bb-40a7-a375-57c43495a1fe.binning_data.json,2021-03-03 08:19:37.721,2021-03-03 08:19:37.721,com.sec.android.app.shealth,0,5997,2.4262578,6159.298,413.80206,OD8XXfRrR9,com.sec.android.app.shealth,1ff99b89-f5bb-40a7-a375-57c43495a1fe,1612656000000,
091a54ed-d37d-46a2-98c5-f42d11cd8210.binning_data.json,2021-03-03 08:19:37.720,2021-03-03 08:19:37.720,com.sec.android.app.shealth,0,6,0.5299138,4.4477234,0.22051239,OD8XXfRrR9,com.sec.android.app.shealth,091a54ed-d37d-46a2-98c5-f42d11cd8210,1612310400000,
3ff0cdc3-6de8-408b-ad20-6a77a7deeda3.binning_data.json,2021-03-03 08:19:37.715,2021-03-03 08:19:37.715,com.sec.android.app.shealth,0,6155,2.401332,6305.133,428.6403,OD8XXfRrR9,com.sec.android.app.shealth,3ff0cdc3-6de8-408b-ad20-6a77a7deeda3,1611878400000,
ff28a9a3-1947-48a4-b63e-0114932f8f41.binning_data.json,2021-03-03 08:19:37.710,2021-03-03 08:19:37.710,com.sec.android.app.shealth,0,10870,1.8898296,9904.732,598.8287,OD8XXfRrR9,com.sec.android.app.shealth,ff28a9a3-1947-48a4-b63e-0114932f8f41,1611187200000,
6df452b7-0660-4727-8c36-cf654b65be7c.binning_data.json,2021-03-03 08:19:37.721,2021-03-03 08:19:37.721,com.sec.android.app.shealth,0,6273,2.4848917,6488.2427,438.19113,OD8XXfRrR9,com.sec.android.app.shealth,6df452b7-0660-4727-8c36-cf654b65be7c,1612828800000,
92db6e49-fe6e-4c6e-b56b-f536126d48fe.binning_data.json,2021-03-03 08:19:37.715,2021-03-03 08:19:37.715,com.sec.android.app.shealth,0,5534,1.235953,4192.793,203.3404,OD8XXfRrR9,com.sec.android.app.shealth,92db6e49-fe6e-4c6e-b56b-f536126d48fe,1611964800000,
8b929770-3115-4559-b004-21326e6eeff8.binning_data.json,2021-03-03 08:19:37.722,2021-03-03 08:19:37.722,com.sec.android.app.shealth,0,86,1.1801249,65.42432,3.1860352,OD8XXfRrR9,com.sec.android.app.shealth,8b929770-3115-4559-b004-21326e6eeff8,1613174400000,
