com.samsung.shealth.stress.histogram,6156001,1
update_time,create_time,base_hr,decay_time,deviceuuid,pkg_name,histogram,datauuid
2021-03-30 15:19:55.099,2021-02-28 14:19:59.262,63832,1617115095,RHeBeWmk3Z,com.sec.android.app.shealth,b76a1280-95c5-4284-2a96-e1a03cbc6172.histogram.json,b76a1280-95c5-4284-2a96-e1a03cbc6172,
2021-02-28 13:48:18.533,2020-11-29 11:05:59.653,67098,1614519135,RHeBeWmk3Z,com.sec.android.app.shealth,19e9fed8-df35-3cf7-205e-45154510aa57.histogram.json,19e9fed8-df35-3cf7-205e-45154510aa57,
